id,iso_code3,country,data_source,sector,gas,unit,emissions
1068483,VNM,Vietnam,Climate Watch,Building,CO2,MtCO₂e,"[{'year': 1990, 'value': 1.97}, {'year': 1991, 'value': 2.56}, {'year': 1992, 'value': 2.68}, {'year': 1993, 'value': 3.15}, {'year': 1994, 'value': 3.57}, {'year': 1995, 'value': 4.19}, {'year': 1996, 'value': 5.12}, {'year': 1997, 'value': 5.14}, {'year': 1998, 'value': 5.64}, {'year': 1999, 'value': 5.9}, {'year': 2000, 'value': 6.6}, {'year': 2001, 'value': 7.57}, {'year': 2002, 'value': 8.15}, {'year': 2003, 'value': 7.86}, {'year': 2004, 'value': 9.5}, {'year': 2005, 'value': 9.88}, {'year': 2006, 'value': 9.8}, {'year': 2007, 'value': 9.96}, {'year': 2008, 'value': 9.96}, {'year': 2009, 'value': 10.09}, {'year': 2010, 'value': 10.88}, {'year': 2011, 'value': 10.62}, {'year': 2012, 'value': 9.84}, {'year': 2013, 'value': 10.73}, {'year': 2014, 'value': 10.46}, {'year': 2015, 'value': 9.33}, {'year': 2016, 'value': 8.36}, {'year': 2017, 'value': 8.44}, {'year': 2018, 'value': 8.1}, {'year': 2019, 'value': 7.74}, {'year': 2020, 'value': 7.53}, {'year': 2021, 'value': 7.1}]"
1068484,VNM,Vietnam,Climate Watch,Manufacturing/Construction,CO2,MtCO₂e,"[{'year': 1990, 'value': 5.66}, {'year': 1991, 'value': 6.25}, {'year': 1992, 'value': 6.77}, {'year': 1993, 'value': 7.21}, {'year': 1994, 'value': 7.39}, {'year': 1995, 'value': 10.44}, {'year': 1996, 'value': 11.0}, {'year': 1997, 'value': 13.18}, {'year': 1998, 'value': 13.7}, {'year': 1999, 'value': 13.75}, {'year': 2000, 'value': 14.44}, {'year': 2001, 'value': 16.44}, {'year': 2002, 'value': 18.33}, {'year': 2003, 'value': 19.64}, {'year': 2004, 'value': 22.79}, {'year': 2005, 'value': 24.06}, {'year': 2006, 'value': 24.15}, {'year': 2007, 'value': 26.86}, {'year': 2008, 'value': 35.35}, {'year': 2009, 'value': 38.95}, {'year': 2010, 'value': 41.57}, {'year': 2011, 'value': 43.32}, {'year': 2012, 'value': 42.74}, {'year': 2013, 'value': 45.99}, {'year': 2014, 'value': 51.13}, {'year': 2015, 'value': 33.29}, {'year': 2016, 'value': 36.16}, {'year': 2017, 'value': 37.91}, {'year': 2018, 'value': 60.07}, {'year': 2019, 'value': 73.97}, {'year': 2020, 'value': 95.57}, {'year': 2021, 'value': 95.88}]"
1068485,VNM,Vietnam,Climate Watch,Transportation,CO2,MtCO₂e,"[{'year': 1990, 'value': 4.17}, {'year': 1991, 'value': 3.94}, {'year': 1992, 'value': 4.42}, {'year': 1993, 'value': 6.9}, {'year': 1994, 'value': 7.61}, {'year': 1995, 'value': 7.27}, {'year': 1996, 'value': 8.0}, {'year': 1997, 'value': 8.75}, {'year': 1998, 'value': 9.2}, {'year': 1999, 'value': 9.83}, {'year': 2000, 'value': 10.57}, {'year': 2001, 'value': 11.29}, {'year': 2002, 'value': 13.84}, {'year': 2003, 'value': 15.65}, {'year': 2004, 'value': 19.16}, {'year': 2005, 'value': 19.36}, {'year': 2006, 'value': 19.34}, {'year': 2007, 'value': 22.64}, {'year': 2008, 'value': 24.1}, {'year': 2009, 'value': 28.93}, {'year': 2010, 'value': 31.07}, {'year': 2011, 'value': 30.51}, {'year': 2012, 'value': 30.06}, {'year': 2013, 'value': 29.3}, {'year': 2014, 'value': 29.96}, {'year': 2015, 'value': 33.18}, {'year': 2016, 'value': 36.79}, {'year': 2017, 'value': 40.04}, {'year': 2018, 'value': 41.85}, {'year': 2019, 'value': 43.57}, {'year': 2020, 'value': 36.63}, {'year': 2021, 'value': 32.12}]"
1068486,VNM,Vietnam,Climate Watch,Other Fuel Combustion,CO2,MtCO₂e,"[{'year': 1990, 'value': 0.71}, {'year': 1991, 'value': 0.7}, {'year': 1992, 'value': 0.77}, {'year': 1993, 'value': 1.08}, {'year': 1994, 'value': 1.14}, {'year': 1995, 'value': 1.07}, {'year': 1996, 'value': 1.16}, {'year': 1997, 'value': 1.21}, {'year': 1998, 'value': 1.2}, {'year': 1999, 'value': 1.17}, {'year': 2000, 'value': 1.14}, {'year': 2001, 'value': 1.13}, {'year': 2002, 'value': 1.29}, {'year': 2003, 'value': 1.38}, {'year': 2004, 'value': 1.57}, {'year': 2005, 'value': 1.64}, {'year': 2006, 'value': 1.62}, {'year': 2007, 'value': 1.64}, {'year': 2008, 'value': 1.65}, {'year': 2009, 'value': 1.67}, {'year': 2010, 'value': 1.64}, {'year': 2011, 'value': 1.64}, {'year': 2012, 'value': 1.51}, {'year': 2013, 'value': 1.45}, {'year': 2014, 'value': 1.39}, {'year': 2015, 'value': 5.39}, {'year': 2016, 'value': 5.89}, {'year': 2017, 'value': 6.69}, {'year': 2018, 'value': 6.96}, {'year': 2019, 'value': 7.36}, {'year': 2020, 'value': 7.01}, {'year': 2021, 'value': 7.27}]"
1068487,VNM,Vietnam,Climate Watch,Fugitive Emissions,CO2,MtCO₂e,"[{'year': 1990, 'value': 0.8}, {'year': 1991, 'value': 1.35}, {'year': 1992, 'value': 1.33}, {'year': 1993, 'value': 1.25}, {'year': 1994, 'value': 1.18}, {'year': 1995, 'value': 1.37}, {'year': 1996, 'value': 1.25}, {'year': 1997, 'value': 0.97}, {'year': 1998, 'value': 1.06}, {'year': 1999, 'value': 1.63}, {'year': 2000, 'value': 1.31}, {'year': 2001, 'value': 1.31}, {'year': 2002, 'value': 1.01}, {'year': 2003, 'value': 1.19}, {'year': 2004, 'value': 1.18}, {'year': 2005, 'value': 1.13}, {'year': 2006, 'value': 1.01}, {'year': 2007, 'value': 1.05}, {'year': 2008, 'value': 0.96}, {'year': 2009, 'value': 1.03}, {'year': 2010, 'value': 0.96}, {'year': 2011, 'value': 1.36}, {'year': 2012, 'value': 1.75}, {'year': 2013, 'value': 2.0}, {'year': 2014, 'value': 1.98}, {'year': 2015, 'value': 1.9}, {'year': 2016, 'value': 1.7}, {'year': 2017, 'value': 1.81}, {'year': 2018, 'value': 1.37}, {'year': 2019, 'value': 1.44}, {'year': 2020, 'value': 1.26}, {'year': 2021, 'value': 1.06}]"
1068488,VNM,Vietnam,Climate Watch,Bunker Fuels,CO2,MtCO₂e,"[{'year': 1990, 'value': 0.09}, {'year': 1991, 'value': 0.1}, {'year': 1992, 'value': 0.11}, {'year': 1993, 'value': 0.15}, {'year': 1994, 'value': 0.16}, {'year': 1995, 'value': 0.35}, {'year': 1996, 'value': 0.36}, {'year': 1997, 'value': 0.3}, {'year': 1998, 'value': 0.42}, {'year': 1999, 'value': 0.62}, {'year': 2000, 'value': 0.77}, {'year': 2001, 'value': 0.96}, {'year': 2002, 'value': 1.08}, {'year': 2003, 'value': 1.18}, {'year': 2004, 'value': 1.64}, {'year': 2005, 'value': 1.63}, {'year': 2006, 'value': 1.7}, {'year': 2007, 'value': 1.79}, {'year': 2008, 'value': 1.95}, {'year': 2009, 'value': 2.1}, {'year': 2010, 'value': 2.53}, {'year': 2011, 'value': 2.01}, {'year': 2012, 'value': 2.07}, {'year': 2013, 'value': 2.26}, {'year': 2014, 'value': 2.24}, {'year': 2015, 'value': 2.75}, {'year': 2016, 'value': 2.99}, {'year': 2017, 'value': 3.42}, {'year': 2018, 'value': 3.96}, {'year': 2019, 'value': 4.94}, {'year': 2020, 'value': 1.49}, {'year': 2021, 'value': 1.84}]"
1068489,VNM,Vietnam,Climate Watch,Industrial Processes,CO2,MtCO₂e,"[{'year': 1990, 'value': 1.12}, {'year': 1991, 'value': 1.33}, {'year': 1992, 'value': 1.77}, {'year': 1993, 'value': 1.85}, {'year': 1994, 'value': 2.06}, {'year': 1995, 'value': 2.54}, {'year': 1996, 'value': 2.85}, {'year': 1997, 'value': 3.45}, {'year': 1998, 'value': 4.17}, {'year': 1999, 'value': 4.46}, {'year': 2000, 'value': 5.63}, {'year': 2001, 'value': 6.57}, {'year': 2002, 'value': 8.27}, {'year': 2003, 'value': 9.37}, {'year': 2004, 'value': 10.3}, {'year': 2005, 'value': 11.98}, {'year': 2006, 'value': 12.26}, {'year': 2007, 'value': 14.06}, {'year': 2008, 'value': 15.36}, {'year': 2009, 'value': 19.24}, {'year': 2010, 'value': 23.77}, {'year': 2011, 'value': 28.22}, {'year': 2012, 'value': 28.12}, {'year': 2013, 'value': 30.32}, {'year': 2014, 'value': 32.69}, {'year': 2015, 'value': 34.3}, {'year': 2016, 'value': 36.82}, {'year': 2017, 'value': 42.74}, {'year': 2018, 'value': 49.64}, {'year': 2019, 'value': 56.54}, {'year': 2020, 'value': 60.07}, {'year': 2021, 'value': 62.07}]"
1068490,VNM,Vietnam,Climate Watch,Land-Use Change and Forestry,CO2,MtCO₂e,"[{'year': 1990, 'value': -73.57}, {'year': 1991, 'value': -73.57}, {'year': 1992, 'value': -73.57}, {'year': 1993, 'value': -73.57}, {'year': 1994, 'value': -73.57}, {'year': 1995, 'value': -73.55}, {'year': 1996, 'value': -73.6}, {'year': 1997, 'value': -73.67}, {'year': 1998, 'value': -73.5}, {'year': 1999, 'value': -73.54}, {'year': 2000, 'value': -73.6}, {'year': 2001, 'value': 16.87}, {'year': 2002, 'value': 19.19}, {'year': 2003, 'value': 16.88}, {'year': 2004, 'value': 17.39}, {'year': 2005, 'value': 17.32}, {'year': 2006, 'value': 16.87}, {'year': 2007, 'value': 16.91}, {'year': 2008, 'value': 16.87}, {'year': 2009, 'value': 16.91}, {'year': 2010, 'value': 17.1}, {'year': 2011, 'value': -23.78}, {'year': 2012, 'value': -23.81}, {'year': 2013, 'value': -21.77}, {'year': 2014, 'value': -23.18}, {'year': 2015, 'value': -23.81}, {'year': 2016, 'value': -13.46}, {'year': 2017, 'value': -13.52}, {'year': 2018, 'value': -13.51}, {'year': 2019, 'value': -13.5}, {'year': 2020, 'value': -13.1}, {'year': 2021, 'value': -13.5}]"
1068491,VNM,Vietnam,Climate Watch,Energy,CH4,MtCO₂e,"[{'year': 1990, 'value': 5.45}, {'year': 1991, 'value': 6.43}, {'year': 1992, 'value': 6.9}, {'year': 1993, 'value': 7.45}, {'year': 1994, 'value': 7.17}, {'year': 1995, 'value': 8.32}, {'year': 1996, 'value': 8.96}, {'year': 1997, 'value': 9.56}, {'year': 1998, 'value': 10.56}, {'year': 1999, 'value': 11.2}, {'year': 2000, 'value': 11.76}, {'year': 2001, 'value': 12.56}, {'year': 2002, 'value': 13.26}, {'year': 2003, 'value': 14.05}, {'year': 2004, 'value': 17.72}, {'year': 2005, 'value': 19.58}, {'year': 2006, 'value': 20.57}, {'year': 2007, 'value': 21.27}, {'year': 2008, 'value': 20.55}, {'year': 2009, 'value': 22.43}, {'year': 2010, 'value': 22.53}, {'year': 2011, 'value': 23.2}, {'year': 2012, 'value': 22.87}, {'year': 2013, 'value': 22.81}, {'year': 2014, 'value': 22.67}, {'year': 2015, 'value': 20.49}, {'year': 2016, 'value': 19.2}, {'year': 2017, 'value': 18.57}, {'year': 2018, 'value': 19.02}, {'year': 2019, 'value': 19.93}, {'year': 2020, 'value': 17.81}, {'year': 2021, 'value': 20.01}]"
1068492,VNM,Vietnam,Climate Watch,Electricity/Heat,CH4,MtCO₂e,"[{'year': 1990, 'value': 0.0}, {'year': 1991, 'value': 0.0}, {'year': 1992, 'value': 0.0}, {'year': 1993, 'value': 0.0}, {'year': 1994, 'value': 0.0}, {'year': 1995, 'value': 0.0}, {'year': 1996, 'value': 0.0}, {'year': 1997, 'value': 0.0}, {'year': 1998, 'value': 0.01}, {'year': 1999, 'value': 0.01}, {'year': 2000, 'value': 0.01}, {'year': 2001, 'value': 0.01}, {'year': 2002, 'value': 0.01}, {'year': 2003, 'value': 0.01}, {'year': 2004, 'value': 0.01}, {'year': 2005, 'value': 0.01}, {'year': 2006, 'value': 0.01}, {'year': 2007, 'value': 0.01}, {'year': 2008, 'value': 0.01}, {'year': 2009, 'value': 0.01}, {'year': 2010, 'value': 0.02}, {'year': 2011, 'value': 0.02}, {'year': 2012, 'value': 0.01}, {'year': 2013, 'value': 0.02}, {'year': 2014, 'value': 0.02}, {'year': 2015, 'value': 0.03}, {'year': 2016, 'value': 0.05}, {'year': 2017, 'value': 0.05}, {'year': 2018, 'value': 0.06}, {'year': 2019, 'value': 0.07}, {'year': 2020, 'value': 0.07}, {'year': 2021, 'value': 0.08}]"
1068493,VNM,Vietnam,Climate Watch,Building,CH4,MtCO₂e,"[{'year': 1990, 'value': 2.85}, {'year': 1991, 'value': 2.95}, {'year': 1992, 'value': 3.02}, {'year': 1993, 'value': 3.17}, {'year': 1994, 'value': 2.99}, {'year': 1995, 'value': 2.98}, {'year': 1996, 'value': 2.99}, {'year': 1997, 'value': 3.11}, {'year': 1998, 'value': 3.2}, {'year': 1999, 'value': 3.28}, {'year': 2000, 'value': 3.33}, {'year': 2001, 'value': 3.39}, {'year': 2002, 'value': 3.43}, {'year': 2003, 'value': 3.65}, {'year': 2004, 'value': 3.64}, {'year': 2005, 'value': 3.71}, {'year': 2006, 'value': 3.67}, {'year': 2007, 'value': 3.71}, {'year': 2008, 'value': 3.76}, {'year': 2009, 'value': 3.8}, {'year': 2010, 'value': 3.88}, {'year': 2011, 'value': 3.86}, {'year': 2012, 'value': 3.85}, {'year': 2013, 'value': 3.89}, {'year': 2014, 'value': 3.87}, {'year': 2015, 'value': 1.76}, {'year': 2016, 'value': 1.55}, {'year': 2017, 'value': 1.41}, {'year': 2018, 'value': 1.26}, {'year': 2019, 'value': 1.05}, {'year': 2020, 'value': 0.8}, {'year': 2021, 'value': 0.62}]"
1068494,VNM,Vietnam,Climate Watch,Manufacturing/Construction,CH4,MtCO₂e,"[{'year': 1990, 'value': 0.1}, {'year': 1991, 'value': 0.1}, {'year': 1992, 'value': 0.11}, {'year': 1993, 'value': 0.11}, {'year': 1994, 'value': 0.11}, {'year': 1995, 'value': 0.11}, {'year': 1996, 'value': 0.12}, {'year': 1997, 'value': 0.12}, {'year': 1998, 'value': 0.13}, {'year': 1999, 'value': 0.13}, {'year': 2000, 'value': 0.13}, {'year': 2001, 'value': 0.14}, {'year': 2002, 'value': 0.14}, {'year': 2003, 'value': 0.13}, {'year': 2004, 'value': 0.14}, {'year': 2005, 'value': 0.14}, {'year': 2006, 'value': 0.15}, {'year': 2007, 'value': 0.15}, {'year': 2008, 'value': 0.17}, {'year': 2009, 'value': 0.17}, {'year': 2010, 'value': 0.17}, {'year': 2011, 'value': 0.18}, {'year': 2012, 'value': 0.18}, {'year': 2013, 'value': 0.2}, {'year': 2014, 'value': 0.22}, {'year': 2015, 'value': 0.18}, {'year': 2016, 'value': 0.19}, {'year': 2017, 'value': 0.2}, {'year': 2018, 'value': 0.27}, {'year': 2019, 'value': 0.31}, {'year': 2020, 'value': 0.33}, {'year': 2021, 'value': 0.4}]"
1068495,VNM,Vietnam,Climate Watch,Transportation,CH4,MtCO₂e,"[{'year': 1990, 'value': 0.02}, {'year': 1991, 'value': 0.02}, {'year': 1992, 'value': 0.02}, {'year': 1993, 'value': 0.03}, {'year': 1994, 'value': 0.04}, {'year': 1995, 'value': 0.03}, {'year': 1996, 'value': 0.03}, {'year': 1997, 'value': 0.04}, {'year': 1998, 'value': 0.04}, {'year': 1999, 'value': 0.04}, {'year': 2000, 'value': 0.05}, {'year': 2001, 'value': 0.06}, {'year': 2002, 'value': 0.07}, {'year': 2003, 'value': 0.08}, {'year': 2004, 'value': 0.09}, {'year': 2005, 'value': 0.09}, {'year': 2006, 'value': 0.1}, {'year': 2007, 'value': 0.11}, {'year': 2008, 'value': 0.12}, {'year': 2009, 'value': 0.15}, {'year': 2010, 'value': 0.16}, {'year': 2011, 'value': 0.16}, {'year': 2012, 'value': 0.16}, {'year': 2013, 'value': 0.16}, {'year': 2014, 'value': 0.16}, {'year': 2015, 'value': 0.19}, {'year': 2016, 'value': 0.2}, {'year': 2017, 'value': 0.23}, {'year': 2018, 'value': 0.24}, {'year': 2019, 'value': 0.24}, {'year': 2020, 'value': 0.2}, {'year': 2021, 'value': 0.19}]"
1068496,VNM,Vietnam,Climate Watch,Other Fuel Combustion,CH4,MtCO₂e,"[{'year': 1990, 'value': 0.02}, {'year': 1991, 'value': 0.02}, {'year': 1992, 'value': 0.03}, {'year': 1993, 'value': 0.03}, {'year': 1994, 'value': 0.03}, {'year': 1995, 'value': 0.03}, {'year': 1996, 'value': 0.02}, {'year': 1997, 'value': 0.02}, {'year': 1998, 'value': 0.02}, {'year': 1999, 'value': 0.01}, {'year': 2000, 'value': 0.01}, {'year': 2001, 'value': 0.01}, {'year': 2002, 'value': 0.01}, {'year': 2003, 'value': 0.01}, {'year': 2004, 'value': 0.01}, {'year': 2005, 'value': 0.01}, {'year': 2006, 'value': 0.01}, {'year': 2007, 'value': 0.01}, {'year': 2008, 'value': 0.01}, {'year': 2009, 'value': 0.01}, {'year': 2010, 'value': 0.01}, {'year': 2011, 'value': 0.01}, {'year': 2012, 'value': 0.01}, {'year': 2013, 'value': 0.01}, {'year': 2014, 'value': 0.01}, {'year': 2015, 'value': 0.11}, {'year': 2016, 'value': 0.11}, {'year': 2017, 'value': 0.12}, {'year': 2018, 'value': 0.13}, {'year': 2019, 'value': 0.14}, {'year': 2020, 'value': 0.13}, {'year': 2021, 'value': 0.16}]"
1068497,VNM,Vietnam,Climate Watch,Fugitive Emissions,CH4,MtCO₂e,"[{'year': 1990, 'value': 2.45}, {'year': 1991, 'value': 3.33}, {'year': 1992, 'value': 3.73}, {'year': 1993, 'value': 4.11}, {'year': 1994, 'value': 4.01}, {'year': 1995, 'value': 5.16}, {'year': 1996, 'value': 5.79}, {'year': 1997, 'value': 6.27}, {'year': 1998, 'value': 7.17}, {'year': 1999, 'value': 7.73}, {'year': 2000, 'value': 8.23}, {'year': 2001, 'value': 8.96}, {'year': 2002, 'value': 9.59}, {'year': 2003, 'value': 10.17}, {'year': 2004, 'value': 13.83}, {'year': 2005, 'value': 15.61}, {'year': 2006, 'value': 16.63}, {'year': 2007, 'value': 17.28}, {'year': 2008, 'value': 16.48}, {'year': 2009, 'value': 18.28}, {'year': 2010, 'value': 18.29}, {'year': 2011, 'value': 18.97}, {'year': 2012, 'value': 18.65}, {'year': 2013, 'value': 18.53}, {'year': 2014, 'value': 18.39}, {'year': 2015, 'value': 18.22}, {'year': 2016, 'value': 17.09}, {'year': 2017, 'value': 16.56}, {'year': 2018, 'value': 17.06}, {'year': 2019, 'value': 18.12}, {'year': 2020, 'value': 16.28}, {'year': 2021, 'value': 18.56}]"
1068498,VNM,Vietnam,Climate Watch,Industrial Processes,CH4,MtCO₂e,"[{'year': 1990, 'value': 0.0}, {'year': 1991, 'value': 0.0}, {'year': 1992, 'value': 0.0}, {'year': 1993, 'value': 0.0}, {'year': 1994, 'value': 0.0}, {'year': 1995, 'value': 0.0}, {'year': 1996, 'value': 0.0}, {'year': 1997, 'value': 0.0}, {'year': 1998, 'value': 0.0}, {'year': 1999, 'value': 0.0}, {'year': 2000, 'value': 0.0}, {'year': 2001, 'value': 0.0}, {'year': 2002, 'value': 0.0}, {'year': 2003, 'value': 0.0}, {'year': 2004, 'value': 0.0}, {'year': 2005, 'value': 0.0}, {'year': 2006, 'value': 0.0}, {'year': 2007, 'value': 0.0}, {'year': 2008, 'value': 0.0}, {'year': 2009, 'value': 0.0}, {'year': 2010, 'value': 0.0}, {'year': 2011, 'value': 0.0}, {'year': 2012, 'value': 0.0}, {'year': 2013, 'value': 0.0}, {'year': 2014, 'value': 0.0}, {'year': 2015, 'value': 0.0}, {'year': 2016, 'value': 0.0}, {'year': 2017, 'value': 0.0}, {'year': 2018, 'value': 0.0}, {'year': 2019, 'value': 0.0}, {'year': 2020, 'value': 0.0}, {'year': 2021, 'value': 0.0}]"
1068499,VNM,Vietnam,Climate Watch,Agriculture,CH4,MtCO₂e,"[{'year': 1990, 'value': 37.02}, {'year': 1991, 'value': 38.23}, {'year': 1992, 'value': 39.36}, {'year': 1993, 'value': 40.17}, {'year': 1994, 'value': 40.66}, {'year': 1995, 'value': 41.73}, {'year': 1996, 'value': 43.05}, {'year': 1997, 'value': 43.66}, {'year': 1998, 'value': 45.01}, {'year': 1999, 'value': 46.61}, {'year': 2000, 'value': 46.89}, {'year': 2001, 'value': 45.99}, {'year': 2002, 'value': 46.48}, {'year': 2003, 'value': 47.07}, {'year': 2004, 'value': 47.97}, {'year': 2005, 'value': 48.53}, {'year': 2006, 'value': 49.56}, {'year': 2007, 'value': 49.53}, {'year': 2008, 'value': 49.66}, {'year': 2009, 'value': 49.68}, {'year': 2010, 'value': 49.53}, {'year': 2011, 'value': 49.51}, {'year': 2012, 'value': 49.52}, {'year': 2013, 'value': 49.98}, {'year': 2014, 'value': 49.84}, {'year': 2015, 'value': 50.33}, {'year': 2016, 'value': 50.24}, {'year': 2017, 'value': 50.11}, {'year': 2018, 'value': 49.7}, {'year': 2019, 'value': 48.09}, {'year': 2020, 'value': 47.62}, {'year': 2021, 'value': 47.95}]"
1068500,VNM,Vietnam,Climate Watch,Waste,CH4,MtCO₂e,"[{'year': 1990, 'value': 1.54}, {'year': 1991, 'value': 1.58}, {'year': 1992, 'value': 1.62}, {'year': 1993, 'value': 1.66}, {'year': 1994, 'value': 1.7}, {'year': 1995, 'value': 2.8}, {'year': 1996, 'value': 3.9}, {'year': 1997, 'value': 5.0}, {'year': 1998, 'value': 6.09}, {'year': 1999, 'value': 7.19}, {'year': 2000, 'value': 8.29}, {'year': 2001, 'value': 9.06}, {'year': 2002, 'value': 9.83}, {'year': 2003, 'value': 10.6}, {'year': 2004, 'value': 11.38}, {'year': 2005, 'value': 12.15}, {'year': 2006, 'value': 12.92}, {'year': 2007, 'value': 13.69}, {'year': 2008, 'value': 14.47}, {'year': 2009, 'value': 15.24}, {'year': 2010, 'value': 16.01}, {'year': 2011, 'value': 16.43}, {'year': 2012, 'value': 16.85}, {'year': 2013, 'value': 17.27}, {'year': 2014, 'value': 17.48}, {'year': 2015, 'value': 17.7}, {'year': 2016, 'value': 17.91}, {'year': 2017, 'value': 18.12}, {'year': 2018, 'value': 18.33}, {'year': 2019, 'value': 18.55}, {'year': 2020, 'value': 18.76}, {'year': 2021, 'value': 18.95}]"
1068501,VNM,Vietnam,Climate Watch,Bunker Fuels,CH4,MtCO₂e,"[{'year': 1990, 'value': 0.0}, {'year': 1991, 'value': 0.0}, {'year': 1992, 'value': 0.0}, {'year': 1993, 'value': 0.0}, {'year': 1994, 'value': 0.0}, {'year': 1995, 'value': 0.0}, {'year': 1996, 'value': 0.0}, {'year': 1997, 'value': 0.0}, {'year': 1998, 'value': 0.0}, {'year': 1999, 'value': 0.0}, {'year': 2000, 'value': 0.0}, {'year': 2001, 'value': 0.0}, {'year': 2002, 'value': 0.0}, {'year': 2003, 'value': 0.0}, {'year': 2004, 'value': 0.0}, {'year': 2005, 'value': 0.0}, {'year': 2006, 'value': 0.0}, {'year': 2007, 'value': 0.0}, {'year': 2008, 'value': 0.0}, {'year': 2009, 'value': 0.0}, {'year': 2010, 'value': 0.0}, {'year': 2011, 'value': 0.0}, {'year': 2012, 'value': 0.0}, {'year': 2013, 'value': 0.0}, {'year': 2014, 'value': 0.0}, {'year': 2015, 'value': 0.0}, {'year': 2016, 'value': 0.0}, {'year': 2017, 'value': 0.0}, {'year': 2018, 'value': 0.0}, {'year': 2019, 'value': 0.0}, {'year': 2020, 'value': 0.0}, {'year': 2021, 'value': 0.0}]"
1068502,VNM,Vietnam,Climate Watch,Land-Use Change and Forestry,CH4,MtCO₂e,"[{'year': 1990, 'value': 0.51}, {'year': 1991, 'value': 0.51}, {'year': 1992, 'value': 0.51}, {'year': 1993, 'value': 0.51}, {'year': 1994, 'value': 0.51}, {'year': 1995, 'value': 0.51}, {'year': 1996, 'value': 0.5}, {'year': 1997, 'value': 0.37}, {'year': 1998, 'value': 1.37}, {'year': 1999, 'value': 0.74}, {'year': 2000, 'value': 0.77}, {'year': 2001, 'value': 0.15}, {'year': 2002, 'value': 1.07}, {'year': 2003, 'value': 0.65}, {'year': 2004, 'value': 0.81}, {'year': 2005, 'value': 0.77}, {'year': 2006, 'value': 0.32}, {'year': 2007, 'value': 0.82}, {'year': 2008, 'value': 0.28}, {'year': 2009, 'value': 0.35}, {'year': 2010, 'value': 0.58}, {'year': 2011, 'value': 0.34}, {'year': 2012, 'value': 0.39}, {'year': 2013, 'value': 0.83}, {'year': 2014, 'value': 0.57}, {'year': 2015, 'value': 0.31}, {'year': 2016, 'value': 0.38}, {'year': 2017, 'value': 0.18}, {'year': 2018, 'value': 0.21}, {'year': 2019, 'value': 0.27}, {'year': 2020, 'value': 0.4}, {'year': 2021, 'value': 0.23}]"
1068503,VNM,Vietnam,Climate Watch,Energy,N2O,MtCO₂e,"[{'year': 1990, 'value': 0.71}, {'year': 1991, 'value': 0.71}, {'year': 1992, 'value': 0.73}, {'year': 1993, 'value': 0.81}, {'year': 1994, 'value': 0.79}, {'year': 1995, 'value': 0.8}, {'year': 1996, 'value': 0.82}, {'year': 1997, 'value': 0.87}, {'year': 1998, 'value': 0.91}, {'year': 1999, 'value': 0.93}, {'year': 2000, 'value': 0.96}, {'year': 2001, 'value': 1.0}, {'year': 2002, 'value': 1.07}, {'year': 2003, 'value': 1.12}, {'year': 2004, 'value': 1.21}, {'year': 2005, 'value': 1.24}, {'year': 2006, 'value': 1.25}, {'year': 2007, 'value': 1.32}, {'year': 2008, 'value': 1.39}, {'year': 2009, 'value': 1.5}, {'year': 2010, 'value': 1.59}, {'year': 2011, 'value': 1.6}, {'year': 2012, 'value': 1.6}, {'year': 2013, 'value': 1.63}, {'year': 2014, 'value': 1.7}, {'year': 2015, 'value': 1.53}, {'year': 2016, 'value': 1.68}, {'year': 2017, 'value': 1.74}, {'year': 2018, 'value': 2.0}, {'year': 2019, 'value': 2.22}, {'year': 2020, 'value': 2.1}, {'year': 2021, 'value': 2.1}]"
1068504,VNM,Vietnam,Climate Watch,Electricity/Heat,N2O,MtCO₂e,"[{'year': 1990, 'value': 0.02}, {'year': 1991, 'value': 0.01}, {'year': 1992, 'value': 0.01}, {'year': 1993, 'value': 0.01}, {'year': 1994, 'value': 0.01}, {'year': 1995, 'value': 0.02}, {'year': 1996, 'value': 0.02}, {'year': 1997, 'value': 0.03}, {'year': 1998, 'value': 0.03}, {'year': 1999, 'value': 0.03}, {'year': 2000, 'value': 0.03}, {'year': 2001, 'value': 0.04}, {'year': 2002, 'value': 0.04}, {'year': 2003, 'value': 0.04}, {'year': 2004, 'value': 0.06}, {'year': 2005, 'value': 0.07}, {'year': 2006, 'value': 0.08}, {'year': 2007, 'value': 0.08}, {'year': 2008, 'value': 0.08}, {'year': 2009, 'value': 0.08}, {'year': 2010, 'value': 0.11}, {'year': 2011, 'value': 0.12}, {'year': 2012, 'value': 0.12}, {'year': 2013, 'value': 0.14}, {'year': 2014, 'value': 0.17}, {'year': 2015, 'value': 0.32}, {'year': 2016, 'value': 0.41}, {'year': 2017, 'value': 0.4}, {'year': 2018, 'value': 0.53}, {'year': 2019, 'value': 0.68}, {'year': 2020, 'value': 0.68}, {'year': 2021, 'value': 0.66}]"
