country,year,iso_code,population,gdp,primary_energy_consumption,fossil_fuel_consumption,coal_consumption,oil_consumption,gas_consumption,low_carbon_consumption,nuclear_consumption,renewables_consumption,hydro_consumption,solar_consumption,wind_consumption,biofuel_consumption,other_renewable_consumption,calc_fossil_share_energy,calc_coal_share_energy,calc_oil_share_energy,calc_gas_share_energy,calc_low_carbon_share_energy,calc_nuclear_share_energy,calc_renewables_share_energy,calc_hydro_share_energy,calc_solar_share_energy,calc_wind_share_energy,calc_biofuel_share_energy,calc_other_renewable_share_energy
Bahrain,2020,BHR,1477478,54937337856,230.628,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Bahrain,2021,BHR,1463266,56404168704,235.749,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Bahrain,2022,BHR,1472237,58769760256,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bangladesh,2015,BGD,157830000,552104755200,385.018,381.858,30.633,92.684,258.541,3.16,0,3.16,2.419,0.716,0.014,NA,0.011,99.1792591515202,7.956251396038628,24.072640759652796,67.15036699582878,0.8207408484798114,0,0.8207408484798114,0.6282823140736278,0.18596533149099523,0.003636193632505494,NA,0.0028570092826828873
Bangladesh,2016,BGD,159784576,589932658688,386.638,383.656,23.036,96.11,264.509,2.982,0,2.982,2.368,0.589,0.014,NA,0.012,99.22873592352536,5.958027922759792,24.85787739435855,68.41257196654236,0.7712640764746352,0,0.7712640764746352,0.6124591995613468,0.15233888029629783,0.0036209581055147194,NA,0.003103678376155474
Bangladesh,2017,BGD,161793968,630957801472,402.839,399.297,25.117,108.254,265.927,3.541,0,3.541,2.74,0.776,0.014,NA,0.012,99.12074054398904,6.234997108025787,26.87277051129608,66.01322116279705,0.8790112178810889,0,0.8790112178810889,0.680172475852636,0.19263278878162243,0.0034753338182251475,NA,0.0029788575584786974
Bangladesh,2018,BGD,163683952,678912393216,430.201,427.053,28.569,124.194,274.29,3.148,0,3.148,2.29,0.833,0.013,NA,0.012,99.26824902778003,6.640849277430781,28.868831081285258,63.758568669064,0.7317509722199623,0,0.7317509722199623,0.5323093158779268,0.19363041926913233,0.003021843277909628,NA,0.0027893937949935027
Bangladesh,2019,BGD,165516224,717214580736,482.462,479.281,48.065,121.873,309.344,3.181,0,3.181,2.17,0.986,0.013,NA,0.012,99.34067346236594,9.962442637969415,25.260642288926384,64.11779580568003,0.659326537634052,0,0.659326537634052,0.44977635544353756,0.20436842694346913,0.002694512728463589,NA,0.0024872425185817745
Bangladesh,2020,BGD,167420944,754358353920,457.292,454.221,52.347,102.721,299.153,3.071,0,3.071,1.84,1.205,0.013,NA,0.012,99.32843784715237,11.447171610262153,22.462890232061792,65.41837600482843,0.6715621528476335,0,0.6715621528476335,0.4023687272027502,0.2635077805865837,0.002842822529149865,NA,0.002624143873061414
Bangladesh,2021,BGD,169356240,807308361728,492.381,488.968,42.311,140.567,306.089,3.413,0,3.413,1.784,1.603,0.013,NA,0.012,99.30683759121494,8.593142302404033,28.548420836709788,62.165071357343194,0.6931624087850669,0,0.6931624087850669,0.3623210481314267,0.3255608969476889,0.002640231852975643,NA,0.00243713709505444
Bangladesh,2022,BGD,171186368,858143916032,517.975,513.671,55.397,171.402,286.872,4.304,0,4.304,2.021,2.258,0.013,NA,0.012,99.16907186640283,10.694917708383608,33.09078623485689,55.38336792316232,0.8309281335971813,0,0.8309281335971813,0.3901732709107582,0.4359283749215696,0.002509773637723828,NA,0.0023167141271296875
Barbados,2015,BRB,278095,3448058880,6.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,2016,BRB,278660,3528285696,6.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,2017,BRB,279199,3554020096,6.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,2018,BRB,279702,3526291712,7.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,2019,BRB,280193,3535586816,7.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,2020,BRB,280704,3085224448,6.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,2021,BRB,281204,3061071872,6.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barbados,2022,BRB,281646,3408005888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belarus,2015,BLR,9700609,173709819904,266.962,266.007,8.614,78.404,178.989,0.954,0,0.954,0.299,0.024,0.105,0.226,0.3,99.64227118466299,3.226676455825174,29.368973861448445,67.04662086738938,0.3573542301900645,0,0.3573542301900645,0.1120009589379762,0.008990043526794077,0.03933144042972408,0.08465624321064422,0.11237554408492594
Belarus,2016,BLR,9708111,169304539136,272.798,271.647,9.468,84.304,177.875,1.151,0,1.151,0.38,0.07,0.195,0.206,0.3,99.5780760856018,3.470699931817682,30.903452371351698,65.20392378243243,0.42192391439819943,0,0.42192391439819943,0.1392972089238191,0.025660012170177205,0.07148146247406506,0.07551375010080719,0.10997148072933086
Belarus,2017,BLR,9707874,173606584320,277.84,275.72,9.792,83.84,182.088,2.119,0,2.119,1.08,0.237,0.258,0.206,0.338,99.23697091851426,3.52433054995681,30.17564065649295,65.5369997120645,0.7626691621076881,0,0.7626691621076881,0.38871292830405996,0.08530089260005759,0.0928591995393032,0.07414339188021883,0.12165274978404839
Belarus,2018,BLR,9695573,179054346240,307.215,305.292,14.689,97.461,193.143,1.923,0,1.923,0.857,0.312,0.262,0.144,0.348,99.37405400126947,4.7813420568657135,31.724036912260146,62.86900053708315,0.6259459987305308,0,0.6259459987305308,0.27895773318360106,0.10155754113568675,0.08528229415881386,0.046872711293393876,0.1132757189590352
Belarus,2019,BLR,9673971,181643476992,308.79,306.44,15.468,99.327,191.645,2.35,0,2.35,0.925,0.472,0.438,0.164,0.351,99.23896499238964,5.009229573496551,32.166520936558825,62.063214482334274,0.76103500761035,0,0.76103500761035,0.29955633278279736,0.152854690890249,0.14184397163120566,0.053110528190679754,0.11366948411541823
Belarus,2020,BLR,9633745,180421001216,286.544,282.854,9.734,95.61,177.51,3.69,0.852,2.838,1.051,0.446,0.486,0,0.856,98.71223965603888,3.3970350103300015,33.36660338377352,61.948601261935345,1.287760343961137,0.29733653470322186,0.9904238092579151,0.3667848567759227,0.15564799821318892,0.16960745993634485,0,0.2987324808755375
Belarus,2021,BLR,9578172,184521981952,306.055,287.94,9.897,90.425,187.617,18.116,14.514,3.601,0.971,0.455,0.44,0,1.736,94.08112920880234,3.2337324990606264,29.54534315727565,61.30172681380797,5.919197529855745,4.742284883435984,1.1765859077616767,0.3172632369998856,0.1486660894283707,0.14376500955710575,0,0.567218310434399
Belarus,2022,BLR,9534956,175773810688,294.333,278.984,10.879,83.48,184.624,15.349,11.722,3.627,0.965,0.544,0.455,0,1.663,94.78515830708754,3.6961536762782283,28.36243302653797,62.7262318530372,5.214841692912449,3.982563966663608,1.2322777262488405,0.3278599409512355,0.18482467137561875,0.1545868115365929,0,0.5650063023853934
Belgium,2015,BEL,11248306,441551454208,657.449,545.301,38.741,348.062,158.499,112.148,67.454,44.693,0.857,8.231,15.011,3,17.594,82.94194682781479,5.892624370863748,52.94129278468749,24.108181775316414,17.058053172185218,10.259959327643665,6.797941741488693,0.13035231630134048,1.2519602280937383,2.2832189264870735,0.4563091585811219,2.6761011120254197
Belgium,2016,BEL,11316837,447144493056,709.505,551.702,36.819,352.991,161.892,157.803,111.805,45.998,0.991,8.287,14.508,5.053,17.159,77.75871910698304,5.189392604703279,49.7517283176299,22.817598184649864,22.241280893016963,15.75816942798148,6.483111465035482,0.13967484372907873,1.1679974066426595,2.0448058857936164,0.7121866653511956,2.418446663518932
Belgium,2017,BEL,11384491,454386384896,716.058,557.659,36.07,357.474,164.115,158.399,107.837,50.562,0.719,8.803,17.353,5.454,18.233,77.87902655930105,5.037301447648096,49.92249231207528,22.919232799577692,22.120973440698936,15.059813590519205,7.061159850179734,0.1004108605727469,1.2293696879303075,2.4234070424462826,0.7616701440386114,2.546302115191786
Belgium,2018,BEL,11448598,462533263360,714.225,587.782,35.873,383.168,168.741,126.443,72.603,53.84,0.773,10.327,20.039,5.402,17.298,82.29647520039204,5.022646924988623,53.64808008680738,23.62574818859603,17.703524799607965,10.165284049144176,7.53824075046379,0.10822919948195596,1.4459029017466485,2.8056984843711716,0.7563442892645875,2.421925863698414
Belgium,2019,BEL,11510569,472898011136,738.434,568.687,35.962,358.856,173.869,169.747,110.092,59.656,0.796,11.209,25.715,5.42,16.515,77.01256984375043,4.870035778417571,48.596895592564806,23.545638472768047,22.98743015624958,14.908847642443332,8.078717935523013,0.10779568654747751,1.5179420232546172,3.4823694466939497,0.733985704883578,2.236489652426622
Belgium,2020,BEL,11561716,447544098816,664.012,505.096,27.931,307.183,169.982,158.916,86.782,72.134,0.701,13.426,33.665,7.523,16.818,76.06729998855442,4.20639988433944,46.26166394583231,25.59923615838268,23.93270001144558,13.069342120323126,10.863357891122451,0.10557038125817003,2.0219514105166776,5.069938495087438,1.1329614525038705,2.5327855520683364
Belgium,2021,BEL,11611416,474995851264,738.345,541.509,30.891,341.012,169.606,196.836,126.367,70.47,1.094,14.701,31.394,8.307,14.974,73.34091786360035,4.183816508542754,46.185997060994524,22.97110429406307,26.659082136399654,17.11489886164327,9.544318712796862,0.14816921628777877,1.9910746331322078,4.251941842905416,1.1250838022875485,2.0280492181839116
Belgium,2022,BEL,11655923,489678405632,694.486,509.498,32.201,331.763,145.534,184.988,109.777,75.211,0.707,17.927,32.205,8.617,15.756,73.36332193881519,4.636666541874134,47.77101338255918,20.95564201438186,26.63667806118482,15.806942112583982,10.829735948600835,0.10180190817381488,2.581333533001385,4.637242507408357,1.2407737520986746,2.26872823930216
Belize,2015,BLZ,359884,NA,3.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,2016,BLZ,367327,NA,3.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,2017,BLZ,374702,NA,4.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,2018,BLZ,382076,NA,3.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,2019,BLZ,389103,NA,3.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,2020,BLZ,394931,NA,2.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,2021,BLZ,400037,NA,2.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,2022,BLZ,405285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benin,2015,BEN,10932791,22279708672,22.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benin,2016,BEN,11260091,23134705664,27.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benin,2017,BEN,11596786,24568274944,29.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benin,2018,BEN,11940688,26346545152,32.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benin,2019,BEN,12290443,28155410432,29.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benin,2020,BEN,12643121,29239040000,31.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benin,2021,BEN,12996901,31331233792,32.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benin,2022,BEN,13352864,33290362880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,2015,BMU,63165,NA,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,2016,BMU,63090,NA,3.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,2017,BMU,63295,NA,3.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,2018,BMU,63591,NA,3.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,2019,BMU,63833,NA,3.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,2020,BMU,64051,NA,2.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,2021,BMU,64213,NA,2.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,2022,BMU,64207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhutan,2015,BTN,743284,NA,17.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhutan,2016,BTN,749764,NA,18.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhutan,2017,BTN,756130,NA,18.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhutan,2018,BTN,762104,NA,17.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhutan,2019,BTN,767467,NA,20.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhutan,2020,BTN,772512,NA,20.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhutan,2021,BTN,777500,NA,21.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhutan,2022,BTN,782457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bolivia,2015,BOL,11090090,67582197760,88.928,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Bolivia,2016,BOL,11263016,70463897600,92.096,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Bolivia,2017,BOL,11435535,73419857920,90.779,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Bolivia,2018,BOL,11606906,76521119744,93.881,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Bolivia,2019,BOL,11777318,78217584640,93.078,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Bolivia,2020,BOL,11936169,71382933504,78.069,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Bolivia,2021,BOL,12079474,75741585408,85.307,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Bolivia,2022,BOL,12224114,78165311488,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosnia and Herzegovina,2015,BIH,3524328,38199898112,71.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosnia and Herzegovina,2016,BIH,3480985,39438503936,72.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosnia and Herzegovina,2017,BIH,3440025,40717914112,72.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosnia and Herzegovina,2018,BIH,3400132,42277007360,73.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosnia and Herzegovina,2019,BIH,3360718,43497123840,69.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosnia and Herzegovina,2020,BIH,3318410,42185625600,64.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosnia and Herzegovina,2021,BIH,3270948,45303799808,75.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosnia and Herzegovina,2022,BIH,3233530,47069138944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Botswana,2015,BWA,2305177,30185275392,23.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Botswana,2016,BWA,2352419,32359221248,25.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Botswana,2017,BWA,2401848,33690155008,23.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Botswana,2018,BWA,2451411,35101765632,23.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Botswana,2019,BWA,2499705,36166406144,23.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Botswana,2020,BWA,2546404,33010528256,22.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Botswana,2021,BWA,2588424,36918972416,24.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Botswana,2022,BWA,2630300,39293968384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,2015,BRA,205188208,3021043138560,3516.957,2070.909,204.981,1436.562,429.365,1446.048,38.075,1407.973,968.777,0.159,58.237,221.571,159.228,58.88354620201498,5.8283624167142225,40.84673199018356,12.208423361445705,41.11645379798502,1.0826120421716843,40.033841755813334,27.5458869699004,0.004520953767703159,1.6558917268536408,6.30007702681608,4.527436644804017
Brazil,2016,BRA,206859584,2922076176384,3432.165,1916.32,185.15,1360.291,370.879,1515.846,40.754,1475.092,1019.713,0.228,89.651,201.629,163.871,55.834145502911426,5.394554166247835,39.63361318584625,10.805978150817342,44.165883633216936,1.1874137752701284,42.97846985794681,29.710488860529722,0.006643037266564982,2.6120830437930573,5.874688425527327,4.774566490830132
Brazil,2017,BRA,208504960,2960731668480,3462.993,1945.812,195.275,1374.216,376.32,1517.182,40.194,1476.988,987.09,2.214,112.768,206.01,168.906,56.18873615973234,5.638908308506544,39.68289857935029,10.866900395120636,43.81129271702253,1.1606722855056306,42.6506204315169,28.503955971034305,0.06393313529654839,3.2563738939120004,5.948900272105661,4.877457159168384
Brazil,2018,BRA,210166592,3013541101568,3475.968,1857.108,190.978,1307.221,358.908,1618.86,39.793,1579.067,1029.111,9.158,128.252,238.946,173.599,53.427074127264696,5.49423930254824,37.607394544483725,10.325411511268229,46.572925872735304,1.1448034044041833,45.428122468331125,29.60645782699956,0.263466176903815,3.689677235233466,6.874228991751363,4.994263468478421
Brazil,2019,BRA,211782880,3050327244800,3532.95,1838.441,179.512,1301.595,357.333,1694.51,40.797,1653.713,1048.793,17.541,147.577,264.483,175.319,52.03699457960062,5.081079551083373,36.84159130471703,10.114295418842612,47.96303372535699,1.1547573557508597,46.80827636960614,29.686041410152985,0.496497261495351,4.177160729701807,7.486180104445294,4.962396863810696
Brazil,2020,BRA,213196304,2950377504768,3394.368,1706.122,163.133,1228.752,314.237,1688.246,35.415,1652.831,1041.012,28.228,149.832,246.243,187.516,50.263318532345345,4.805990393498878,36.19972849143051,9.257599647415955,49.736681467654655,1.043345918886815,48.69333554876784,30.668801968437126,0.8316128363218132,4.414135414899032,7.254457972736014,5.524327356373853
Brazil,2021,BRA,214326224,3097565331456,3570.67,1930.015,197.908,1327.642,404.465,1640.655,36.923,1603.732,949.379,43.835,189.149,243.486,177.883,54.051900623692475,5.542601248505182,37.181873429916514,11.327425945270775,45.948099376307525,1.0340636351160988,44.91403574119143,26.588259346285152,1.2276407508954903,5.2972971459137925,6.819056367572472,4.981782130524524
Brazil,2022,BRA,215313504,3187413090304,3732.201,1873.238,162.662,1390.7,319.876,1858.963,36.424,1822.539,1113.543,78.544,212.824,241.951,175.677,50.191241039804666,4.358339757156702,37.26219461384851,8.570706668799456,49.808758960195334,0.9759388628854662,48.83282009730987,29.83609403673596,2.1044954438413153,5.702372407059534,6.482796612508275,4.707061597164783
British Virgin Islands,2015,VGB,29394,NA,0.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
British Virgin Islands,2016,VGB,29763,NA,0.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
British Virgin Islands,2017,VGB,30084,NA,0.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
British Virgin Islands,2018,VGB,30359,NA,0.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
British Virgin Islands,2019,VGB,30631,NA,0.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
British Virgin Islands,2020,VGB,30934,NA,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
British Virgin Islands,2021,VGB,31145,NA,0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
British Virgin Islands,2022,VGB,31332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brunei,2015,BRN,421449,NA,48.96,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Brunei,2016,BRN,426001,NA,51.142,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Brunei,2017,BRN,430290,NA,51.35,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Brunei,2018,BRN,434283,NA,53.408,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Brunei,2019,BRN,438058,NA,52.705,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Brunei,2020,BRN,441736,NA,55.351,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Brunei,2021,BRN,445382,NA,45.994,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Brunei,2022,BRN,449002,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bulgaria,2015,BGR,7309255,114498609152,224.68,159.541,76.237,53.301,30.003,65.139,39.752,25.387,15.228,3.721,3.909,1.667,0.862,71.00810040947124,33.93136905821613,23.723072814669752,13.353658536585368,28.991899590528746,17.692718533024745,11.299181057504006,6.777639309239808,1.6561331671710877,1.7398077265444185,0.7419440982730995,0.3836567562755919
